id_rumah_sakit,nama_rumah_sakit,provinsi,kota_kabupaten,kelas_rumah_sakit,kepemilikan,jumlah_tempat_tidur,jumlah_jenis_layanan,jumlah_tenaga_kerja,tingkat_keterisian_tempat_tidur_persen,rata_rata_lama_rawat_hari,kunjungan_pasien_per_bulan,status_implementasi_rme,status_terhubung_satusehat,skor_kematangan_digital,kunjungan_telemedicine_per_bulan,jumlah_perangkat_iot,jumlah_staf_it,anggaran_it_tahunan_juta_rupiah,rata_rata_waktu_respons_rujukan_menit,kunjungan_telemedicine_per_bulan_missing,jumlah_staf_it_missing,anggaran_it_tahunan_juta_rupiah_missing,rme_bin,satusehat_bin,anggaran_it_per_bed,staf_it_per_100_bed,iot_per_100_bed,telemedicine_rate_per_1000,pasien_per_tenaga_kerja,layanan_per_100_bed,maturity_per_10,log_tempat_tidur,log_jenis_layanan,log_tenaga_kerja,log_kunjungan_pasien,bor_pressure,rata_rata_waktu_respons_rujukan_menit_scoring,rata_rata_lama_rawat_hari_scoring,bor_pressure_scoring,pasien_per_tenaga_kerja_scoring,expected_digital_maturity_oof,digital_conversion_gap,digital_conversion_gap_peer_z,anggaran_it_per_bed_pct,staf_it_per_100_bed_pct,iot_per_100_bed_pct,investment_intensity_score,conversion_underperformance_flag,conversion_watch_flag,investment_conversion_segment,investment_underperformance_score,maturity_tertile,maturity_peer_pct,digital_deficit_score,referral_burden,bor_burden,los_burden,workload_burden,operational_burden_score,double_inefficiency,cause_score_it_capability,cause_score_infrastructure,cause_score_adoption,cause_score_investment_conversion,cause_score_capacity,cause_score_integration,root_cause_primary,root_cause_secondary,root_cause_multilabel,root_cause_strength,root_cause_confidence_gap,intervention_priority_score,priority_rank,intervention_tier,peer_median_skor_kematangan_digital,gap_vs_peer_skor_kematangan_digital,peer_median_rata_rata_waktu_respons_rujukan_menit,gap_vs_peer_rata_rata_waktu_respons_rujukan_menit,peer_median_anggaran_it_per_bed,gap_vs_peer_anggaran_it_per_bed,peer_median_staf_it_per_100_bed,gap_vs_peer_staf_it_per_100_bed,peer_median_iot_per_100_bed,gap_vs_peer_iot_per_100_bed,peer_median_telemedicine_rate_per_1000,gap_vs_peer_telemedicine_rate_per_1000,peer_median_pasien_per_tenaga_kerja,gap_vs_peer_pasien_per_tenaga_kerja,recommended_intervention
RS0011,RSUD Karya Insani 5,Jawa Barat,Kab. Cempaka,D,Pemerintah Daerah,52,11,180,69.3,4.5,1014,Tidak,Tidak,75.4,138.0,25,6.0,128.6,21.6,0,0,0,0,0,2.473076923076923,11.538461538461538,48.07692307692308,136.09467455621302,5.633333333333334,21.153846153846153,7.540000000000001,3.970291913552122,2.4849066497880004,5.198497031265826,6.922643891475888,0.0,21.6,4.5,0.0,5.633333333333334,58.81691696542621,16.583083034573797,1.3312614011425101,0.9456521739130435,0.9692028985507246,0.7898550724637681,0.9015700483091788,False,False,Investor Digital Efektif,0.0,Tinggi,0.9256756756756757,0.07432432432432434,0.22972972972972974,0.32432432432432434,0.6554054054054054,0.6756756756756757,0.47128378378378377,False,0.09459459459459463,0.43243243243243246,0.6216216216216216,0.0,0.5,1.0,Kesenjangan Integrasi,,Kesenjangan Integrasi,1.0,0.3783783783783784,0.23809121621621623,250,Tier 3 — Monitoring,49.9,25.500000000000007,44.150000000000006,-22.550000000000004,1.7242424242424241,0.748834498834499,6.454960564549605,5.083500973911933,45.53521126760563,2.541711809317448,162.544061302682,-26.449386746468974,4.589485348436346,1.0438479848969875,"Prioritaskan penyelesaian RME, interoperabilitas, dan koneksi SatuSehat."
RS0012,RS Sentosa Medika 6,Jawa Barat,Kota Muarabaru,D,Pemerintah Pusat,78,5,157,47.5,7.0,660,Ya,Ya,54.5,231.0,22,4.0,74.2,82.7,0,0,0,1,1,0.9512820512820513,5.128205128205128,28.205128205128204,350.0,4.203821656050955,6.41025641025641,5.45,4.3694478524670215,1.791759469228055,5.062595033026967,6.493753839851687,12.5,82.7,7.0,12.5,4.203821656050955,42.36627333500265,12.133726664997347,0.9990786273449125,0.4927536231884058,0.7119565217391305,0.5543478260869565,0.586352657004831,False,False,Investor Digital Efektif,0.0,Menengah,0.581081081081081,0.41891891891891897,0.9324324324324325,0.9054054054054054,1.0,0.44594594594594594,0.8209459459459459,False,0.6013513513513513,0.6891891891891893,0.1351351351351351,0.0,0.6756756756756757,0.0,Tidak ada bottleneck dominan,Tekanan Kapasitas,Kesenjangan Infrastruktur; Tekanan Kapasitas,0.6891891891891893,0.013513513513513598,0.5160472972972974,118,Tier 3 — Monitoring,49.9,4.600000000000001,44.150000000000006,38.55,1.7242424242424241,-0.7729603729603728,6.454960564549605,-1.3267554363444773,45.53521126760563,-17.330083062477428,162.544061302682,187.455938697318,4.589485348436346,-0.3856636923853909,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0013,RS Sejahtera 1,Jawa Tengah,Kab. Sidomulyo,B,Swasta,315,25,525,82.2,4.4,3569,Ya,Ya,90.3,150.0,31,5.0,194.4,33.4,0,0,0,1,1,0.6171428571428572,1.5873015873015872,9.841269841269842,42.028579434015136,6.798095238095238,7.936507936507936,9.03,5.755742213586912,3.258096538021482,6.26530121273771,8.180320874773685,0.0,33.4,4.4,0.0,6.798095238095238,67.8820438811218,22.417956118878195,1.9068276075144275,0.2644927536231884,0.2246376811594203,0.14855072463768115,0.21256038647342992,False,False,Pemimpin Efisien Sumber Daya,0.0,Tinggi,0.9178082191780822,0.0821917808219178,0.2876712328767123,0.3013698630136986,0.589041095890411,0.8356164383561644,0.5034246575342465,False,0.6849315068493151,0.8356164383561644,0.7397260273972603,0.0,0.5684931506849316,0.0,Kesenjangan Infrastruktur,Kesenjangan Adopsi,Kesenjangan Infrastruktur; Kesenjangan Adopsi; Kesenjangan Kapabilitas IT,0.8356164383561644,0.09589041095890405,0.25530821917808216,242,Tier 3 — Monitoring,68.4,21.89999999999999,49.75,-16.35,0.6383647798742138,-0.02122192273135659,2.1505376344086025,-0.5632360471070152,17.61006289308176,-7.768793051811919,59.104737070838766,-17.07615763682363,4.327956989247312,2.4701382488479258,Lakukan pengadaan terarah berdasarkan gap terhadap peer dan target utilisasi.
RS0014,RSUD Medika Utama 2,Jawa Tengah,Kota Karangasem,D,Pemerintah Daerah,102,11,193,74.4,2.8,1544,Ya,Ya,62.4,136.0,24,1.0,155.5,44.2,0,0,0,1,1,1.5245098039215685,0.9803921568627451,23.52941176470588,88.08290155440415,8.0,10.784313725490197,6.24,4.634728988229636,2.4849066497880004,5.267858159063328,7.3427791893318455,0.0,44.2,2.8,0.0,8.0,48.53403196532432,13.865968034675682,1.1284053648032284,0.7753623188405797,0.13405797101449277,0.463768115942029,0.45772946859903385,False,False,Pemimpin Efisien Sumber Daya,0.0,Menengah,0.7162162162162162,0.28378378378378377,0.5135135135135135,0.32432432432432434,0.21621621621621623,0.918918918918919,0.4932432432432432,False,0.9054054054054054,0.7972972972972973,0.7567567567567568,0.0,0.6216216216216217,0.0,Kesenjangan Kapabilitas IT,Kesenjangan Infrastruktur,Kesenjangan Kapabilitas IT; Kesenjangan Infrastruktur; Kesenjangan Adopsi,0.9054054054054054,0.10810810810810811,0.32128378378378375,202,Tier 3 — Monitoring,49.9,12.5,44.150000000000006,0.04999999999999716,1.7242424242424241,-0.1997326203208556,6.454960564549605,-5.47456840768686,45.53521126760563,-22.00579950289975,162.544061302682,-74.46115974827785,4.589485348436346,3.4105146515636537,"Perkuat staf IT, pelatihan, atau shared-service sebelum menambah hardware."
RS0015,RSUD Karya Insani 3,Jawa Tengah,Kab. Muarabaru,D,Pemerintah Daerah,62,10,89,67.1,2.8,848,Ya,Ya,71.8,184.0,19,7.0,141.0,51.5,0,0,0,1,1,2.274193548387097,11.29032258064516,30.64516129032258,216.9811320754717,9.52808988764045,16.129032258064516,7.18,4.143134726391533,2.3978952727983707,4.499809670330265,6.744059186311348,0.0,51.5,2.8,0.0,9.52808988764045,55.73826054479578,16.06173945520422,1.2923386127858112,0.9166666666666666,0.9637681159420289,0.6014492753623188,0.8272946859903382,False,False,Investor Digital Efektif,0.0,Tinggi,0.8648648648648649,0.1351351351351351,0.6216216216216216,0.32432432432432434,0.21621621621621623,0.972972972972973,0.5337837837837838,False,0.10810810810810811,0.6486486486486487,0.32432432432432434,0.0,0.6486486486486487,0.0,Tidak ada bottleneck dominan,,Tidak ada bottleneck kuat,0.6486486486486487,0.0,0.2875,217,Tier 3 — Monitoring,49.9,21.9,44.150000000000006,7.349999999999994,1.7242424242424241,0.5499511241446728,6.454960564549605,4.835362016095555,45.53521126760563,-14.890049977283052,162.544061302682,54.437070772789696,4.589485348436346,4.938604539204103,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0016,RSUD Karya Insani 4,Jawa Tengah,Kab. Karangasem,C,Pemerintah Daerah,172,14,398,93.5,5.2,2651,Ya,Ya,78.7,169.0,64,8.0,180.4,14.0,0,0,0,1,1,1.0488372093023257,4.651162790697675,37.2093023255814,63.749528479818935,6.660804020100502,8.13953488372093,7.87,5.153291594497779,2.70805020110221,5.988961416889864,7.883069351305753,8.5,14.0,5.2,8.5,6.660804020100502,75.26723543104067,3.4327645689593282,0.2714068158626699,0.5434782608695652,0.677536231884058,0.6884057971014492,0.6364734299516908,False,False,Investor Digital Efektif,0.0,Tinggi,0.9292035398230089,0.07079646017699115,0.084070796460177,0.8761061946902655,0.7920353982300885,0.8584070796460177,0.6526548672566372,False,0.31858407079646023,0.34513274336283184,0.7433628318584071,0.0,0.8672566371681416,0.0,Tekanan Kapasitas,Kesenjangan Adopsi,Tekanan Kapasitas; Kesenjangan Adopsi,0.8672566371681416,0.12389380530973448,0.31847345132743365,203,Tier 3 — Monitoring,56.6,22.1,45.4,-31.4,1.130392156862745,-0.08155494756041937,3.669724770642202,0.9814380200554726,30.23255813953488,6.976744186046517,103.77890580936267,-40.029377329543735,4.055555555555555,2.605248464544947,"Optimalkan referral routing, penyeimbangan kapasitas, dan kanal virtual yang sesuai."
RS0017,RS Graha Sehat 5,Jawa Tengah,Kota Karangasem,D,Swasta,49,10,189,90.6,1.5,818,Ya,Ya,63.3,181.0,39,5.0,144.3,11.2,0,0,0,1,1,2.944897959183674,10.204081632653061,79.59183673469387,221.2713936430318,4.328042328042328,20.408163265306122,6.33,3.912023005428146,2.3978952727983707,5.247024072160486,6.70808408385307,5.599999999999994,11.2,1.5,5.599999999999994,4.328042328042328,64.42315522701746,-1.1231552270174632,0.009338217044662974,0.9746376811594203,0.9420289855072463,0.9528985507246377,0.9565217391304347,False,True,Pemantauan Konversi Investasi,0.4864864864864865,Menengah,0.7432432432432432,0.2567567567567568,0.06756756756756757,0.8108108108108109,0.02027027027027027,0.47297297297297297,0.34290540540540543,False,0.18918918918918914,0.14864864864864868,0.29729729729729726,0.4864864864864865,0.6418918918918919,0.0,Tidak ada bottleneck dominan,,Tidak ada bottleneck kuat,0.6418918918918919,0.15540540540540537,0.34146959459459464,189,Tier 3 — Monitoring,49.9,13.399999999999999,44.150000000000006,-32.95,1.7242424242424241,1.2206555349412498,6.454960564549605,3.749121068103456,45.53521126760563,34.05662546708824,162.544061302682,58.72733234034979,4.589485348436346,-0.2614430203940179,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0018,RS Permata Bunda 6,Jawa Tengah,Kota Bukitraya,B,Swasta,188,24,766,88.7,3.2,3000,Ya,Ya,88.3,184.0,42,4.0,175.9,51.0,0,0,0,1,1,0.9356382978723404,2.127659574468085,22.340425531914892,61.33333333333333,3.91644908616188,12.76595744680851,8.83,5.241747015059643,3.2188758248682006,6.642486801367256,8.006700845440367,3.700000000000003,51.0,3.2,3.700000000000003,3.91644908616188,75.76317385407279,12.536826145927208,1.0600763797657722,0.4746376811594203,0.3134057971014493,0.43478260869565216,0.4076086956521739,False,False,Pemimpin Efisien Sumber Daya,0.0,Tinggi,0.8767123287671232,0.12328767123287676,0.5616438356164384,0.821917808219178,0.21232876712328766,0.410958904109589,0.5017123287671232,False,0.5068493150684932,0.3561643835616438,0.452054794520548,0.0,0.6164383561643836,0.0,Tidak ada bottleneck dominan,,Tidak ada bottleneck kuat,0.6164383561643836,0.1095890410958904,0.2689212328767123,229,Tier 3 — Monitoring,68.4,19.89999999999999,49.75,1.25,0.6383647798742138,0.2972735179981266,2.1505376344086025,-0.022878059940517392,17.61006289308176,4.730362638833132,59.104737070838766,2.2285962624945626,4.327956989247312,-0.41150790308543206,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0019,RS Bunda Kasih 7,Jawa Tengah,Kota Sukamaju,C,BUMN,145,17,407,74.2,4.9,1688,Ya,Ya,64.0,130.0,40,2.0,115.3,5.0,0,0,0,1,1,0.7951724137931034,1.3793103448275863,27.586206896551722,77.01421800947868,4.1474201474201475,11.724137931034482,6.4,4.983606621708336,2.8903717578961645,6.0112671744041615,7.4318919168078,0.0,5.0,4.9,0.0,4.1474201474201475,64.85055829956018,-0.850558299560177,-0.09399847166871303,0.4057971014492754,0.1956521739130435,0.5398550724637681,0.3804347826086956,False,False,Keterbatasan Sumber Daya,0.5132743362831859,Menengah,0.6548672566371682,0.34513274336283184,0.035398230088495575,0.336283185840708,0.672566371681416,0.5221238938053098,0.3915929203539823,False,0.8672566371681416,0.5309734513274336,0.6460176991150443,0.5132743362831859,0.42920353982300885,0.0,Kesenjangan Kapabilitas IT,,Kesenjangan Kapabilitas IT,0.8672566371681416,0.22123893805309736,0.3996681415929204,168,Tier 3 — Monitoring,56.6,7.399999999999999,45.4,-40.4,1.130392156862745,-0.33521974306964164,3.669724770642202,-2.2904144258146157,30.23255813953488,-2.646351242983158,103.77890580936267,-26.764687799883987,4.055555555555555,0.09186459186459217,"Perkuat staf IT, pelatihan, atau shared-service sebelum menambah hardware."
RS0020,RSUD Sentosa Medika 8,Jawa Tengah,Kota Muarabaru,D,Pemerintah Daerah,70,5,166,64.3,4.0,376,Ya,Ya,77.6,149.0,66,5.0,172.7,11.9,0,0,0,1,1,2.467142857142857,7.142857142857142,94.28571428571428,396.27659574468083,2.2650602409638556,7.142857142857142,7.76,4.2626798770413155,1.791759469228055,5.117993812416755,5.932245187448011,0.0,11.9,4.0,0.0,2.2650602409638556,69.91751097632446,7.682489023675529,0.6667554004087628,0.9420289855072463,0.8568840579710145,0.9710144927536232,0.9233091787439612,False,False,Investor Digital Efektif,0.0,Tinggi,0.9459459459459459,0.05405405405405406,0.08108108108108109,0.32432432432432434,0.43243243243243246,0.06756756756756757,0.22635135135135137,False,0.43243243243243246,0.09459459459459463,0.09459459459459463,0.0,0.19594594594594594,0.0,Tidak ada bottleneck dominan,,Tidak ada bottleneck kuat,0.43243243243243246,0.2364864864864865,0.12077702702702704,274,Tier 3 — Monitoring,49.9,27.699999999999996,44.150000000000006,-32.25000000000001,1.7242424242424241,0.742900432900433,6.454960564549605,0.6878965783075373,45.53521126760563,48.750503018108645,162.544061302682,233.73253444199884,4.589485348436346,-2.3244251074724906,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0021,RS Harapan Bangsa 9,Jawa Tengah,Kota Mekarsari,B,Swasta,261,24,715,47.3,3.0,3263,Ya,Ya,99.0,170.0,74,5.0,183.3,64.8,0,0,0,1,1,0.7022988505747126,1.9157088122605364,28.35249042145594,52.099295127183574,4.5636363636363635,9.195402298850574,9.9,5.568344503761097,3.2188758248682006,6.573680166960646,8.090708716083997,12.700000000000003,64.8,3.0,12.700000000000003,4.5636363636363635,74.95482911848211,24.04517088151789,2.046269766644777,0.3333333333333333,0.286231884057971,0.5579710144927537,0.392512077294686,False,False,Pemimpin Efisien Sumber Daya,0.0,Tinggi,0.9931506849315068,0.006849315068493178,0.821917808219178,0.9452054794520548,0.1917808219178082,0.5342465753424658,0.6232876712328766,False,0.5616438356164384,0.15068493150684936,0.6164383561643836,0.0,0.7397260273972603,0.0,Tidak ada bottleneck dominan,,Tekanan Kapasitas,0.7397260273972603,0.12328767123287676,0.28287671232876715,222,Tier 3 — Monitoring,68.4,30.599999999999994,49.75,15.049999999999997,0.6383647798742138,0.06393407070049884,2.1505376344086025,-0.2348288221480661,17.61006289308176,10.74242752837418,59.104737070838766,-7.0054419436551925,4.327956989247312,0.2356793743890515,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0022,RSUD Husada Mulia 10,Jawa Tengah,Kota Sukamaju,C,Pemerintah Daerah,134,13,234,63.2,2.3,1773,Ya,Tidak,71.9,184.0,51,6.0,182.5,62.1,0,0,0,1,0,1.3619402985074627,4.477611940298507,38.059701492537314,103.77890580936267,7.576923076923077,9.701492537313433,7.19,4.90527477843843,2.639057329615259,5.459585514144159,7.480992162869525,0.0,62.1,2.3,0.0,7.576923076923077,69.76762982669351,2.132370173306498,0.16047168380899862,0.7101449275362319,0.6467391304347826,0.6920289855072463,0.6829710144927535,False,False,Investor Digital Efektif,0.0,Tinggi,0.8230088495575221,0.17699115044247793,0.7876106194690266,0.336283185840708,0.05752212389380531,0.9203539823008849,0.5254424778761062,False,0.34513274336283184,0.33628318584070793,0.49557522123893805,0.0,0.6283185840707964,0.5,Tidak ada bottleneck dominan,,Tidak ada bottleneck kuat,0.6283185840707964,0.12831858407079644,0.29839601769911506,211,Tier 3 — Monitoring,56.6,15.300000000000004,45.4,16.700000000000003,1.130392156862745,0.2315481416447176,3.669724770642202,0.807887169656305,30.23255813953488,7.827143353002434,103.77890580936267,0.0,4.055555555555555,3.5213675213675213,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0023,RS Sentosa Medika 1,DI Yogyakarta,Kota Sidomulyo,B,Swasta,334,22,529,61.6,3.8,4853,Ya,Ya,96.8,275.0,40,3.0,166.2,11.9,0,0,0,1,1,0.49760479041916167,0.8982035928143712,11.976047904191617,56.66597980630537,9.173913043478262,6.58682634730539,9.68,5.814130531825066,3.1354942159291497,6.272877006546167,8.487558386286548,0.0,11.9,3.8,0.0,9.173913043478262,58.53225014269501,38.267749857304985,3.2650561040846147,0.19927536231884058,0.11956521739130435,0.20652173913043478,0.1751207729468599,False,False,Pemimpin Efisien Sumber Daya,0.0,Tinggi,0.9726027397260274,0.0273972602739726,0.0684931506849315,0.3013698630136986,0.4246575342465753,1.0,0.4486301369863014,False,0.863013698630137,0.6986301369863014,0.5342465753424658,0.0,0.6506849315068493,0.0,Kesenjangan Kapabilitas IT,Kesenjangan Infrastruktur,Kesenjangan Kapabilitas IT; Kesenjangan Infrastruktur; Tekanan Kapasitas,0.863013698630137,0.1643835616438356,0.21147260273972604,259,Tier 3 — Monitoring,68.4,28.39999999999999,49.75,-37.85,0.6383647798742138,-0.14075998945505214,2.1505376344086025,-1.2523340415942312,17.61006289308176,-5.634014988890144,59.104737070838766,-2.4387572645333933,4.327956989247312,4.84595605423095,"Perkuat staf IT, pelatihan, atau shared-service sebelum menambah hardware."
RS0024,RS Husada Mulia 2,DI Yogyakarta,Kota Tanjungsari,C,Swasta,138,15,434,57.1,4.8,2234,Ya,Ya,66.6,203.0,60,5.0,135.6,63.4,0,0,0,1,1,0.9826086956521739,3.6231884057971016,43.47826086956522,90.86839749328558,5.147465437788019,10.869565217391305,6.659999999999999,4.9344739331306915,2.772588722239781,6.075346031088684,7.711996507047669,2.8999999999999986,63.4,4.8,2.8999999999999986,5.147465437788019,71.95292744336558,-5.352927443365587,-0.47809034194448524,0.5072463768115942,0.5434782608695652,0.75,0.6002415458937198,False,True,Pemantauan Konversi Investasi,0.6548672566371682,Menengah,0.7212389380530974,0.27876106194690264,0.831858407079646,0.7610619469026548,0.6327433628318584,0.7345132743362832,0.7400442477876106,False,0.504424778761062,0.23893805309734517,0.5575221238938053,0.6548672566371682,0.747787610619469,0.0,Tidak ada bottleneck dominan,Gap Konversi Investasi — indikator relatif,Tekanan Kapasitas; Gap Konversi Investasi — indikator relatif,0.747787610619469,0.09292035398230081,0.5615597345132743,91,Tier 3 — Monitoring,56.6,9.999999999999993,45.4,18.0,1.130392156862745,-0.14778346121057118,3.669724770642202,-0.046536364845100486,30.23255813953488,13.245702730030338,103.77890580936267,-12.910508316077085,4.055555555555555,1.0919098822324633,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0025,RSUD Permata Bunda 3,DI Yogyakarta,Kota Sidomulyo,A,Pemerintah Daerah,493,30,1098,74.1,3.5,5271,Ya,Ya,73.1,114.0,3,4.0,212.1,33.5,0,0,0,1,1,0.4302231237322515,0.8113590263691683,0.6085192697768762,21.627774615822425,4.800546448087432,6.085192697768763,7.31,6.202535517187923,3.4339872044851463,7.002155954403621,8.570165076182343,0.0,33.5,3.5,0.0,4.800546448087432,53.92956270801638,19.170437291983617,1.4121135995302656,0.14855072463768115,0.10507246376811594,0.03260869565217391,0.09541062801932366,False,False,Pemimpin Efisien Sumber Daya,0.0,Tinggi,0.8125,0.1875,0.0625,0.3125,0.5,0.5,0.34375,False,0.625,0.9375,0.625,0.0,0.40625,0.0,Kesenjangan Infrastruktur,,Kesenjangan Infrastruktur,0.9375,0.3125,0.2203125,257,Tier 3 — Monitoring,61.9,11.199999999999996,42.95,-9.450000000000003,0.3014508928571429,0.12877223087510864,0.9987904784468247,-0.18743145207765632,6.962778899415023,-6.354259629638147,25.01882480076963,-3.391050184947204,5.116085189855681,-0.3155387417682496,Lakukan pengadaan terarah berdasarkan gap terhadap peer dan target utilisasi.
RS0026,RSUD Graha Sehat 4,DI Yogyakarta,Kota Mekarsari,C,Pemerintah Daerah,140,14,334,71.6,6.2,1144,Ya,Ya,94.3,323.0,50,10.0,193.0,23.0,0,0,0,1,1,1.3785714285714286,7.142857142857142,35.714285714285715,282.34265734265733,3.4251497005988023,10.0,9.43,4.948759890378168,2.70805020110221,5.814130531825066,7.0431599159883405,0.0,23.0,6.2,0.0,3.4251497005988023,72.05110849082554,22.248891509174456,1.876588700550427,0.7282608695652174,0.8568840579710145,0.6757246376811594,0.7536231884057972,False,False,Investor Digital Efektif,0.0,Tinggi,1.0,0.0,0.168141592920354,0.336283185840708,0.9424778761061947,0.336283185840708,0.44579646017699115,False,0.06194690265486724,0.36283185840707965,0.017699115044247815,0.0,0.336283185840708,0.0,Tidak ada bottleneck dominan,,Tidak ada bottleneck kuat,0.36283185840707965,0.026548672566371667,0.20060840707964603,263,Tier 3 — Monitoring,56.6,37.699999999999996,45.4,-22.4,1.130392156862745,0.24817927170868348,3.669724770642202,3.4731323722149403,30.23255813953488,5.481727574750835,103.77890580936267,178.56375153329466,4.055555555555555,-0.630405854956753,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0027,RSUD Medika Utama 5,DI Yogyakarta,Kab. Wonorejo,A,Pemerintah Daerah,514,32,907,77.3,4.7,6667,Ya,Ya,76.1,206.0,59,4.0,174.7,79.1,0,0,0,1,1,0.33988326848249023,0.7782101167315175,11.478599221789883,30.898455077246137,7.350606394707828,6.22568093385214,7.609999999999999,6.244166900663736,3.4965075614664802,6.811244378601294,8.805075243870684,0.0,79.1,4.7,0.0,7.350606394707828,59.04538974323463,17.054610256765365,1.2031680518667687,0.09782608695652174,0.09782608695652174,0.1956521739130435,0.13043478260869565,False,False,Pemimpin Efisien Sumber Daya,0.0,Tinggi,0.9375,0.0625,1.0,0.3125,0.78125,0.875,0.7421875,False,0.6875,0.0625,0.125,0.0,0.59375,0.0,Tidak ada bottleneck dominan,,Kesenjangan Kapabilitas IT,0.6875,0.09375,0.355859375,183,Tier 3 — Monitoring,61.9,14.199999999999996,42.95,36.14999999999999,0.3014508928571429,0.03843237562534735,0.9987904784468247,-0.22058036171530715,6.962778899415023,4.515820322374861,25.01882480076963,5.879630276476508,5.116085189855681,2.234521204852147,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0028,RS Sejahtera 6,DI Yogyakarta,Kab. Tanjungsari,C,TNI/POLRI,82,16,290,75.7,4.4,1070,Ya,Ya,69.1,171.0,40,5.0,128.1,46.1,0,0,0,1,1,1.5621951219512193,6.097560975609756,48.78048780487805,159.81308411214954,3.689655172413793,19.51219512195122,6.909999999999999,4.418840607796598,2.833213344056216,5.673323267171493,6.976348070447749,0.0,46.1,4.4,0.0,3.689655172413793,68.07051311939694,1.0294868806030593,0.06638599401761669,0.782608695652174,0.7971014492753623,0.8043478260869565,0.7946859903381642,False,False,Investor Digital Efektif,0.0,Tinggi,0.7876106194690266,0.21238938053097345,0.5221238938053098,0.336283185840708,0.49557522123893805,0.4424778761061947,0.44911504424778764,False,0.15929203539823011,0.18584070796460173,0.16814159292035402,0.0,0.3893805309734514,0.0,Tidak ada bottleneck dominan,,Tidak ada bottleneck kuat,0.3893805309734514,0.20353982300884965,0.27643805309734515,225,Tier 3 — Monitoring,56.6,12.499999999999993,45.4,0.7000000000000028,1.130392156862745,0.43180296508847427,3.669724770642202,2.427836204967554,30.23255813953488,18.54792966534317,103.77890580936267,56.03417830278687,4.055555555555555,-0.3659003831417622,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0029,RS Husada Mulia 1,Jawa Timur,Kota Muarabaru,C,BUMN,157,14,381,50.9,4.5,1700,Ya,Ya,72.4,175.0,34,4.0,190.7,14.0,0,1,0,1,1,1.2146496815286623,2.547770700636943,21.656050955414013,102.94117647058823,4.4619422572178475,8.9171974522293,7.24,5.062595033026967,2.70805020110221,5.945420608606575,7.438971592395862,9.100000000000001,14.0,4.5,9.100000000000001,4.4619422572178475,64.47121887913144,7.928781120868564,0.6549567539190777,0.6159420289855072,0.39855072463768115,0.4057971014492754,0.4734299516908213,False,False,Pemimpin Efisien Sumber Daya,0.0,Tinggi,0.8407079646017699,0.15929203539823011,0.084070796460177,0.8938053097345132,0.5398230088495575,0.6194690265486725,0.5342920353982301,False,0.6991150442477876,0.663716814159292,0.504424778761062,0.0,0.7566371681415929,0.0,Tekanan Kapasitas,Kesenjangan Kapabilitas IT,Tekanan Kapasitas; Kesenjangan Kapabilitas IT; Kesenjangan Infrastruktur,0.7566371681415929,0.05752212389380529,0.2961836283185841,213,Tier 3 — Monitoring,56.6,15.800000000000004,45.4,-31.4,1.130392156862745,0.08425752466591718,3.669724770642202,-1.121954070005259,30.23255813953488,-8.576507184120867,103.77890580936267,-0.8377293387744373,4.055555555555555,0.4063867016622922,"Optimalkan referral routing, penyeimbangan kapasitas, dan kanal virtual yang sesuai."
RS0030,RS Cahaya Medika 2,Jawa Timur,Kota Sukajadi,D,Pemerintah Pusat,63,5,210,71.3,2.3,806,Ya,Ya,88.7,316.0,15,7.0,153.9,8.3,0,0,0,1,1,2.442857142857143,11.11111111111111,23.809523809523807,392.0595533498759,3.8380952380952382,7.936507936507936,8.870000000000001,4.1588830833596715,1.791759469228055,5.351858133476067,6.693323668269949,0.0,8.3,2.3,0.0,3.8380952380952382,58.309195452815764,30.39080454718424,2.3621267333164577,0.9239130434782609,0.9601449275362319,0.4746376811594203,0.7862318840579711,False,False,Investor Digital Efektif,0.0,Tinggi,1.0,0.0,0.05405405405405406,0.32432432432432434,0.10810810810810811,0.35135135135135137,0.20945945945945948,False,0.1216216216216216,0.7702702702702703,0.10810810810810811,0.0,0.33783783783783783,0.0,Kesenjangan Infrastruktur,,Kesenjangan Infrastruktur,0.7702702702702703,0.43243243243243246,0.09425675675675677,275,Tier 3 — Monitoring,49.9,38.800000000000004,44.150000000000006,-35.85000000000001,1.7242424242424241,0.7186147186147189,6.454960564549605,4.656150546561506,45.53521126760563,-21.725687458081826,162.544061302682,229.5154920471939,4.589485348436346,-0.751390110341108,Lakukan pengadaan terarah berdasarkan gap terhadap peer dan target utilisasi.
